user_id,premium_starts_at,premium_renewed_at,premium_expires_at,isPremiumUser,LastPaymentDate
73560,null,2024-03-29T15:37:45.000000+0000,2024-04-01T15:37:45.000000+0000,NO,2024-04-01T15:37:45.000000+0000
73560,null,2024-03-29T15:37:45.000000+0000,2024-04-01T15:37:45.000000+0000,NO,2024-04-01T15:37:45.000000+0000
73625,\N,\N,\N,NO,\N
73658,\N,\N,\N,NO,\N
73672,null,2024-03-29T21:32:08.000000+0000,2024-04-01T21:32:08.000000+0000,NO,2024-04-01T21:32:08.000000+0000
73692,\N,\N,\N,NO,\N
73709,null,2024-03-30T00:09:14.000000+0000,2024-04-02T00:09:14.000000+0000,NO,2024-04-02T00:09:14.000000+0000
25554,\N,\N,\N,NO,\N
73737,null,2024-09-02T05:58:09.000000+0000,2024-10-02T05:58:09.000000+0000,NO,2024-10-02T05:58:09.000000+0000
73748,null,2024-03-30T06:56:27.000000+0000,2024-04-02T06:56:27.000000+0000,NO,2024-04-02T06:56:27.000000+0000
59301,\N,\N,\N,NO,\N
73745,null,2024-03-30T07:15:21.000000+0000,2024-04-02T07:15:21.000000+0000,NO,2024-04-02T07:15:21.000000+0000
73776,null,null,2024-04-29T08:57:03.000000+0000,NO,2024-04-29T08:57:03.000000+0000
73783,null,null,2024-05-29T09:32:52.000000+0000,NO,2024-05-29T09:32:52.000000+0000
73721,null,2024-03-30T10:17:57.000000+0000,2024-04-02T10:17:57.000000+0000,NO,2024-04-02T10:17:57.000000+0000
73826,null,2025-12-11T03:23:20.000000+0000,2026-01-11T03:23:20.000000+0000,YES,2026-01-11T03:23:20.000000+0000
74455,null,2024-03-30T12:32:35.000000+0000,2024-04-02T12:32:35.000000+0000,NO,2024-04-02T12:32:35.000000+0000
73845,null,2024-04-02T12:37:46.000000+0000,2024-05-02T12:37:46.000000+0000,NO,2024-05-02T12:37:46.000000+0000
73844,null,2024-03-30T12:40:47.000000+0000,2024-04-02T12:40:47.000000+0000,NO,2024-04-02T12:40:47.000000+0000
73844,null,2024-03-30T12:40:47.000000+0000,2024-04-02T12:40:47.000000+0000,NO,2024-04-02T12:40:47.000000+0000
73850,null,2024-03-30T12:55:21.000000+0000,2024-04-02T12:55:21.000000+0000,NO,2024-04-02T12:55:21.000000+0000
73838,null,2024-03-30T13:34:54.000000+0000,2024-04-02T13:34:54.000000+0000,NO,2024-04-02T13:34:54.000000+0000
73866,null,2024-03-30T13:58:35.000000+0000,2024-04-02T13:58:35.000000+0000,NO,2024-04-02T13:58:35.000000+0000
73866,null,2024-03-30T13:58:35.000000+0000,2024-04-02T13:58:35.000000+0000,NO,2024-04-02T13:58:35.000000+0000
73867,null,2024-03-30T14:02:20.000000+0000,2024-04-02T14:02:20.000000+0000,NO,2024-04-02T14:02:20.000000+0000
73890,null,2024-03-30T15:21:55.000000+0000,2024-04-02T15:21:55.000000+0000,NO,2024-04-02T15:21:55.000000+0000
73947,null,2024-03-30T17:01:06.000000+0000,2024-04-02T17:01:06.000000+0000,NO,2024-04-02T17:01:06.000000+0000
73999,null,2024-03-30T18:28:41.000000+0000,2024-04-02T18:28:41.000000+0000,NO,2024-04-02T18:28:41.000000+0000
74024,null,null,2024-06-28T19:20:21.000000+0000,NO,2024-06-28T19:20:21.000000+0000
74040,null,2024-03-30T19:53:11.000000+0000,2024-04-02T19:53:11.000000+0000,NO,2024-04-02T19:53:11.000000+0000
74050,null,2024-03-30T20:20:52.000000+0000,2024-04-02T20:20:52.000000+0000,NO,2024-04-02T20:20:52.000000+0000
74055,null,2024-03-30T20:41:54.000000+0000,2024-04-02T20:41:54.000000+0000,NO,2024-04-02T20:41:54.000000+0000
73349,\N,\N,\N,NO,\N
1298,null,null,2024-05-29T21:08:59.000000+0000,NO,2024-05-29T21:08:59.000000+0000
74066,null,2024-03-30T21:11:48.000000+0000,2024-04-02T21:11:48.000000+0000,NO,2024-04-02T21:11:48.000000+0000
74076,null,2024-08-02T21:35:52.000000+0000,2024-09-02T21:35:52.000000+0000,NO,2024-09-02T21:35:52.000000+0000
74086,null,2024-03-30T22:11:14.000000+0000,2024-04-02T22:11:14.000000+0000,NO,2024-04-02T22:11:14.000000+0000
70645,\N,\N,\N,NO,\N
74123,null,2024-03-31T01:37:28.000000+0000,2024-04-03T01:37:28.000000+0000,NO,2024-04-03T01:37:28.000000+0000
72581,\N,\N,\N,NO,\N
74132,null,2024-03-31T03:21:30.000000+0000,2024-04-03T03:21:30.000000+0000,NO,2024-04-03T03:21:30.000000+0000
74136,null,2023-08-02T07:56:28.000000+0000,2024-08-02T07:56:28.000000+0000,NO,2024-08-02T07:56:28.000000+0000
74167,\N,\N,\N,NO,\N
74188,null,2024-03-31T06:48:58.000000+0000,2024-04-03T06:48:58.000000+0000,NO,2024-04-03T06:48:58.000000+0000
74205,null,2024-03-31T06:56:17.000000+0000,2024-04-03T06:56:17.000000+0000,NO,2024-04-03T06:56:17.000000+0000
74219,\N,\N,\N,NO,\N
74224,null,2024-03-31T07:35:26.000000+0000,2024-04-03T07:35:26.000000+0000,NO,2024-04-03T07:35:26.000000+0000
74252,null,2024-03-31T08:43:24.000000+0000,2024-04-03T08:43:24.000000+0000,NO,2024-04-03T08:43:24.000000+0000
74259,null,2024-03-31T08:57:02.000000+0000,2024-04-03T08:57:02.000000+0000,NO,2024-04-03T08:57:02.000000+0000
67064,null,2024-03-31T09:15:08.000000+0000,2024-04-03T09:15:08.000000+0000,NO,2024-04-03T09:15:08.000000+0000
67064,null,2024-03-31T09:15:08.000000+0000,2024-04-03T09:15:08.000000+0000,NO,2024-04-03T09:15:08.000000+0000
74286,null,2024-03-31T10:04:53.000000+0000,2024-04-03T10:04:53.000000+0000,NO,2024-04-03T10:04:53.000000+0000
74296,null,2024-03-31T10:34:06.000000+0000,2024-04-03T10:34:06.000000+0000,NO,2024-04-03T10:34:06.000000+0000
69927,\N,\N,\N,NO,\N
74317,null,2025-11-30T01:52:30.000000+0000,2025-12-30T01:52:30.000000+0000,YES,2025-12-30T01:52:30.000000+0000
74334,null,2024-04-24T22:33:00.000000+0000,2024-05-24T22:33:00.000000+0000,NO,2024-05-24T22:33:00.000000+0000
74334,null,2024-03-31T11:56:33.000000+0000,2024-04-03T11:56:33.000000+0000,NO,2024-04-03T11:56:33.000000+0000
74346,null,2024-03-31T12:35:10.000000+0000,2024-04-03T12:35:10.000000+0000,NO,2024-04-03T12:35:10.000000+0000
70911,null,2024-03-31T13:04:45.000000+0000,2024-04-02T13:41:59.000000+0000,NO,2024-04-02T13:41:59.000000+0000
74121,null,2024-03-31T13:10:19.000000+0000,2024-04-03T13:10:19.000000+0000,NO,2024-04-03T13:10:19.000000+0000
74121,null,2024-03-31T13:10:19.000000+0000,2024-04-03T13:10:19.000000+0000,NO,2024-04-03T13:10:19.000000+0000
71506,null,2024-11-03T14:15:18.000000+0000,2024-12-03T14:15:18.000000+0000,NO,2024-12-03T14:15:18.000000+0000
71506,null,2024-03-31T13:15:18.000000+0000,2024-04-03T13:15:18.000000+0000,NO,2024-04-03T13:15:18.000000+0000
74399,null,2024-03-31T14:46:42.000000+0000,2024-04-03T14:46:42.000000+0000,NO,2024-04-03T14:46:42.000000+0000
74400,null,2024-05-30T14:40:41.476000+0000,2024-06-30T14:40:41.476000+0000,NO,2024-06-30T14:40:41.476000+0000
74397,null,2024-04-03T14:51:50.000000+0000,2024-05-03T14:51:50.000000+0000,NO,2024-05-03T14:51:50.000000+0000
74413,null,2024-05-26T07:17:33.000000+0000,2024-06-26T07:17:33.000000+0000,NO,2024-06-26T07:17:33.000000+0000
74422,null,2024-05-30T14:40:41.476000+0000,2024-06-30T14:40:41.476000+0000,NO,2024-06-30T14:40:41.476000+0000
74419,null,2024-03-31T15:58:26.000000+0000,2024-04-03T15:58:26.000000+0000,NO,2024-04-03T15:58:26.000000+0000
74421,null,2024-03-31T15:59:33.000000+0000,2024-04-03T15:59:33.000000+0000,NO,2024-04-03T15:59:33.000000+0000
74394,\N,\N,\N,NO,\N
74429,null,2024-03-31T16:34:56.000000+0000,2024-04-03T16:34:56.000000+0000,NO,2024-04-03T16:34:56.000000+0000
21553,\N,\N,\N,NO,\N
74442,\N,\N,\N,NO,\N
20555,null,null,2025-03-31T17:19:18.000000+0000,NO,2025-03-31T17:19:18.000000+0000
74457,null,2024-03-31T18:06:02.000000+0000,2024-04-03T18:06:02.000000+0000,NO,2024-04-03T18:06:02.000000+0000
74467,null,2024-03-31T18:35:44.000000+0000,2024-04-03T18:35:44.000000+0000,NO,2024-04-03T18:35:44.000000+0000
62027,null,2024-03-31T20:17:54.000000+0000,2024-04-03T20:17:54.000000+0000,NO,2024-04-03T20:17:54.000000+0000
74511,null,2024-03-31T20:58:00.000000+0000,2024-04-03T20:58:00.000000+0000,NO,2024-04-03T20:58:00.000000+0000
74520,null,2024-03-31T21:28:02.000000+0000,2024-04-03T21:28:02.000000+0000,NO,2024-04-03T21:28:02.000000+0000
74526,null,2024-03-31T21:55:44.000000+0000,2024-04-03T21:55:44.000000+0000,NO,2024-04-03T21:55:44.000000+0000
71726,null,2024-04-01T00:23:12.000000+0000,2024-04-04T00:23:12.000000+0000,NO,2024-04-04T00:23:12.000000+0000
74560,null,2024-04-01T02:55:48.000000+0000,2024-05-04T14:43:56.000000+0000,NO,2024-05-04T14:43:56.000000+0000
74570,null,2024-04-04T04:21:58.000000+0000,2024-05-04T04:21:58.000000+0000,NO,2024-05-04T04:21:58.000000+0000
74577,null,2024-04-01T05:18:07.000000+0000,2024-04-04T05:18:07.000000+0000,NO,2024-04-04T05:18:07.000000+0000
58484,\N,\N,\N,NO,\N
74611,null,2024-09-22T03:56:06.000000+0000,2024-10-22T03:56:06.000000+0000,NO,2024-10-22T03:56:06.000000+0000
74574,null,2024-04-01T08:01:52.000000+0000,2024-04-04T08:01:52.000000+0000,NO,2024-04-04T08:01:52.000000+0000
75034,null,2024-04-01T09:17:21.000000+0000,2024-04-04T09:17:21.000000+0000,NO,2024-04-04T09:17:21.000000+0000
74652,null,2024-06-25T11:26:18.000000+0000,2024-07-25T11:26:18.000000+0000,NO,2024-07-25T11:26:18.000000+0000
74665,null,null,2024-05-01T10:54:17.000000+0000,NO,2024-05-01T10:54:17.000000+0000
74644,null,2024-04-01T10:54:35.000000+0000,2024-04-04T10:54:35.000000+0000,NO,2024-04-04T10:54:35.000000+0000
48720,null,2024-04-01T11:10:35.000000+0000,2024-04-04T11:10:35.000000+0000,NO,2024-04-04T11:10:35.000000+0000
72918,null,2025-06-24T08:33:13.000000+0000,2025-07-24T08:33:13.000000+0000,NO,2025-07-24T08:33:13.000000+0000
53904,null,2024-04-01T12:18:05.000000+0000,2024-04-04T12:18:05.000000+0000,NO,2024-04-04T12:18:05.000000+0000
74693,null,2024-04-01T13:22:20.000000+0000,2024-04-04T13:22:20.000000+0000,NO,2024-04-04T13:22:20.000000+0000
74141,null,2024-08-26T16:20:04.000000+0000,2024-09-26T16:20:04.000000+0000,NO,2024-09-26T16:20:04.000000+0000
74737,null,2024-04-01T14:17:57.000000+0000,2024-04-04T14:17:57.000000+0000,NO,2024-04-04T14:17:57.000000+0000
74780,null,2024-04-01T17:16:00.000000+0000,2024-04-04T17:16:00.000000+0000,NO,2024-04-04T17:16:00.000000+0000
23366,\N,\N,\N,NO,\N
74815,null,2024-04-01T18:59:39.000000+0000,2024-04-04T18:59:39.000000+0000,NO,2024-04-04T18:59:39.000000+0000
74842,null,2024-04-01T21:04:13.000000+0000,2024-04-04T21:04:13.000000+0000,NO,2024-04-04T21:04:13.000000+0000
74867,null,2024-04-12T15:34:49.000000+0000,2024-05-12T15:34:49.000000+0000,NO,2024-05-12T15:34:49.000000+0000
74876,null,2024-04-01T22:23:55.000000+0000,2024-04-04T22:23:55.000000+0000,NO,2024-04-04T22:23:55.000000+0000
74880,null,2024-04-01T23:01:56.000000+0000,2024-04-04T23:01:56.000000+0000,NO,2024-04-04T23:01:56.000000+0000
74881,null,2024-04-01T23:05:52.000000+0000,2024-04-04T23:05:52.000000+0000,NO,2024-04-04T23:05:52.000000+0000
69844,null,2024-11-05T13:11:36.000000+0000,2024-12-05T13:11:36.000000+0000,NO,2024-12-05T13:11:36.000000+0000
74762,null,2024-04-02T02:55:26.000000+0000,2024-04-05T02:55:26.000000+0000,NO,2024-04-05T02:55:26.000000+0000
74911,null,2025-11-30T18:21:14.000000+0000,2025-12-30T18:21:14.000000+0000,YES,2025-12-30T18:21:14.000000+0000
74822,null,2024-12-05T04:05:58.000000+0000,2025-01-05T04:05:58.000000+0000,NO,2025-01-05T04:05:58.000000+0000
55241,null,2024-04-02T07:02:27.000000+0000,2024-04-05T07:02:27.000000+0000,NO,2024-04-05T07:02:27.000000+0000
55241,null,2024-04-02T07:02:27.000000+0000,2024-04-05T07:02:27.000000+0000,NO,2024-04-05T07:02:27.000000+0000
74943,null,2024-04-05T07:32:52.000000+0000,2024-05-05T07:32:52.000000+0000,NO,2024-05-05T07:32:52.000000+0000
74962,null,2024-04-02T08:46:55.000000+0000,2024-04-05T08:46:55.000000+0000,NO,2024-04-05T08:46:55.000000+0000
74962,null,2024-04-02T08:46:55.000000+0000,2024-04-05T08:46:55.000000+0000,NO,2024-04-05T08:46:55.000000+0000
74181,null,2024-05-15T05:31:28.000000+0000,2024-06-24T05:44:11.000000+0000,NO,2024-06-24T05:44:11.000000+0000
74970,null,2024-04-02T09:21:19.000000+0000,2024-04-05T09:21:19.000000+0000,NO,2024-04-05T09:21:19.000000+0000
74988,null,2024-04-02T11:14:11.000000+0000,2024-04-05T11:14:11.000000+0000,NO,2024-04-05T11:14:11.000000+0000
74989,null,2024-04-02T11:19:10.000000+0000,2024-04-05T11:19:10.000000+0000,NO,2024-04-05T11:19:10.000000+0000
74989,null,2024-04-02T11:19:10.000000+0000,2024-04-05T11:19:10.000000+0000,NO,2024-04-05T11:19:10.000000+0000
61361,null,2024-04-02T11:29:14.000000+0000,2024-04-05T11:29:14.000000+0000,NO,2024-04-05T11:29:14.000000+0000
54011,null,null,2024-05-02T11:56:32.000000+0000,NO,2024-05-02T11:56:32.000000+0000
75002,null,2025-02-05T22:06:22.000000+0000,2025-03-05T22:06:22.000000+0000,NO,2025-03-05T22:06:22.000000+0000
74901,null,2024-04-02T12:29:36.000000+0000,2024-04-05T12:29:36.000000+0000,NO,2024-04-05T12:29:36.000000+0000
75012,null,2024-04-02T12:51:13.000000+0000,2024-04-05T12:51:13.000000+0000,NO,2024-04-05T12:51:13.000000+0000
75025,null,null,2024-05-02T14:03:11.000000+0000,NO,2024-05-02T14:03:11.000000+0000
75070,\N,\N,\N,NO,\N
75085,null,2024-07-19T04:02:50.000000+0000,2024-08-19T04:02:50.000000+0000,NO,2024-08-19T04:02:50.000000+0000
75108,null,2024-04-02T18:29:56.000000+0000,2024-04-05T18:29:56.000000+0000,NO,2024-04-05T18:29:56.000000+0000
75118,null,2024-04-02T18:52:21.000000+0000,2024-04-05T18:52:21.000000+0000,NO,2024-04-05T18:52:21.000000+0000
75118,null,2024-04-02T18:52:21.000000+0000,2024-04-05T18:52:21.000000+0000,NO,2024-04-05T18:52:21.000000+0000
75136,null,2024-04-02T19:38:45.000000+0000,2024-04-05T19:38:45.000000+0000,NO,2024-04-05T19:38:45.000000+0000
75137,null,2024-04-02T19:40:55.000000+0000,2024-04-05T19:40:55.000000+0000,NO,2024-04-05T19:40:55.000000+0000
75096,null,null,2024-07-01T19:42:48.000000+0000,NO,2024-07-01T19:42:48.000000+0000
75172,null,2024-04-02T21:19:06.000000+0000,2024-04-05T21:19:06.000000+0000,NO,2024-04-05T21:19:06.000000+0000
74353,null,2024-04-02T22:24:33.000000+0000,2024-04-05T22:24:33.000000+0000,NO,2024-04-05T22:24:33.000000+0000
49298,null,2024-04-06T06:09:20.000000+0000,2024-05-06T06:09:20.000000+0000,NO,2024-05-06T06:09:20.000000+0000
75236,null,2024-04-03T07:59:38.000000+0000,2024-04-06T07:59:38.000000+0000,NO,2024-04-06T07:59:38.000000+0000
75279,null,2024-04-03T10:56:29.816000+0000,2024-05-06T10:55:20.626000+0000,NO,2024-05-06T10:55:20.626000+0000
75292,\N,\N,\N,NO,\N
75304,null,2024-04-03T14:02:26.000000+0000,2024-04-06T14:02:26.000000+0000,NO,2024-04-06T14:02:26.000000+0000
74653,\N,\N,\N,NO,\N
74653,\N,\N,\N,NO,\N
48545,\N,\N,\N,NO,\N
75332,null,2024-04-03T18:04:09.000000+0000,2024-04-06T18:04:09.000000+0000,NO,2024-04-06T18:04:09.000000+0000
70429,\N,\N,\N,NO,\N
75338,null,2024-04-03T18:48:14.000000+0000,2024-04-06T18:48:14.000000+0000,NO,2024-04-06T18:48:14.000000+0000
75358,null,2024-11-17T17:33:53.000000+0000,2024-11-20T17:33:53.000000+0000,NO,2024-11-20T17:33:53.000000+0000
75375,\N,\N,\N,NO,\N
75384,null,2024-04-04T06:21:30.000000+0000,2024-04-07T06:21:30.000000+0000,NO,2024-04-07T06:21:30.000000+0000
75392,\N,\N,\N,NO,\N
75394,null,2024-04-04T07:07:50.000000+0000,2024-04-07T07:07:50.000000+0000,NO,2024-04-07T07:07:50.000000+0000
75397,null,2024-04-07T07:35:10.000000+0000,2024-05-07T07:35:10.000000+0000,NO,2024-05-07T07:35:10.000000+0000
59649,\N,\N,\N,NO,\N
75420,null,2024-10-05T01:21:54.000000+0000,2024-11-05T02:21:54.000000+0000,NO,2024-11-05T02:21:54.000000+0000
75420,null,2024-04-04T10:13:27.000000+0000,2024-04-07T10:13:27.000000+0000,NO,2024-04-07T10:13:27.000000+0000
75440,\N,\N,\N,NO,\N
75454,null,2025-08-06T07:54:24.000000+0000,2025-09-06T07:54:24.000000+0000,NO,2025-09-06T07:54:24.000000+0000
75457,null,2024-06-19T12:08:33.000000+0000,2024-07-19T12:08:33.000000+0000,NO,2024-07-19T12:08:33.000000+0000
75463,null,2024-04-04T14:32:48.000000+0000,2024-04-07T14:32:48.000000+0000,NO,2024-04-07T14:32:48.000000+0000
73206,null,2024-04-04T14:39:08.000000+0000,2024-04-07T14:39:08.000000+0000,NO,2024-04-07T14:39:08.000000+0000
75477,null,2024-09-09T10:57:11.318353+0000,2024-10-09T10:57:09.000000+0000,NO,2024-10-09T10:57:09.000000+0000
75482,null,2024-04-04T17:00:07.000000+0000,2024-04-07T17:00:07.000000+0000,NO,2024-04-07T17:00:07.000000+0000
75507,null,2024-04-04T19:24:22.000000+0000,2024-04-07T19:24:22.000000+0000,NO,2024-04-07T19:24:22.000000+0000
75514,null,2024-04-04T20:06:02.000000+0000,2024-04-07T20:06:02.000000+0000,NO,2024-04-07T20:06:02.000000+0000
70926,null,2024-04-04T20:07:58.000000+0000,2024-04-07T20:07:58.000000+0000,NO,2024-04-07T20:07:58.000000+0000
75512,\N,\N,\N,NO,\N
75521,null,2024-04-04T21:05:32.000000+0000,2024-04-07T21:05:32.000000+0000,NO,2024-04-07T21:05:32.000000+0000
75517,null,null,2024-07-03T21:06:27.000000+0000,NO,2024-07-03T21:06:27.000000+0000
73281,\N,\N,\N,NO,\N
75534,null,2024-04-07T23:59:48.000000+0000,2024-05-07T23:59:48.000000+0000,NO,2024-05-07T23:59:48.000000+0000
72166,\N,\N,\N,NO,\N
75607,null,null,2024-08-18T18:09:36.000000+0000,NO,2024-08-18T18:09:36.000000+0000
75528,\N,\N,\N,NO,\N
75667,null,2024-06-08T19:54:28.000000+0000,2024-07-08T19:54:28.000000+0000,NO,2024-07-08T19:54:28.000000+0000
75667,null,2024-04-05T19:54:28.000000+0000,2024-04-08T19:54:28.000000+0000,NO,2024-04-08T19:54:28.000000+0000
75669,null,null,2024-05-05T20:43:23.000000+0000,NO,2024-05-05T20:43:23.000000+0000
63742,\N,\N,\N,NO,\N
75540,null,2024-05-05T21:59:43.965000+0000,2024-06-05T21:59:44.826000+0000,NO,2024-06-05T21:59:44.826000+0000
70490,null,2024-04-08T22:17:55.000000+0000,2024-05-08T22:17:55.000000+0000,NO,2024-05-08T22:17:55.000000+0000
75682,null,2024-04-06T00:53:41.000000+0000,2024-04-09T00:53:41.000000+0000,NO,2024-04-09T00:53:41.000000+0000
75684,null,2024-04-06T01:58:03.000000+0000,2024-04-09T01:58:03.000000+0000,NO,2024-04-09T01:58:03.000000+0000
75687,null,2024-04-06T03:00:45.000000+0000,2024-04-09T03:00:45.000000+0000,NO,2024-04-09T03:00:45.000000+0000
71377,null,2024-04-06T04:10:57.000000+0000,2024-04-09T04:10:57.000000+0000,NO,2024-04-09T04:10:57.000000+0000
75704,null,2024-04-05T16:26:44.425000+0000,2025-04-19T16:25:37.204000+0000,NO,2025-04-19T16:25:37.204000+0000
75704,null,2024-04-05T16:26:44.425000+0000,2025-04-05T16:25:37.204000+0000,NO,2025-04-05T16:25:37.204000+0000
75714,null,2024-04-06T07:26:58.000000+0000,2024-04-09T07:26:58.000000+0000,NO,2024-04-09T07:26:58.000000+0000
73764,\N,\N,\N,NO,\N
75728,null,2024-04-06T08:55:39.000000+0000,2024-04-09T08:55:39.000000+0000,NO,2024-04-09T08:55:39.000000+0000
75729,null,2024-04-06T09:04:42.000000+0000,2024-04-09T09:04:42.000000+0000,NO,2024-04-09T09:04:42.000000+0000
75731,null,2024-04-06T09:18:46.000000+0000,2024-04-09T09:18:46.000000+0000,NO,2024-04-09T09:18:46.000000+0000
75737,null,2024-04-06T10:14:08.000000+0000,null,NO,null
75740,null,2024-04-06T10:32:45.000000+0000,2024-04-09T10:32:45.000000+0000,NO,2024-04-09T10:32:45.000000+0000
75740,null,2024-04-06T10:32:45.000000+0000,2024-04-09T10:32:45.000000+0000,NO,2024-04-09T10:32:45.000000+0000
75756,\N,\N,\N,NO,\N
75765,null,2024-04-06T14:29:54.000000+0000,2024-04-09T14:29:54.000000+0000,NO,2024-04-09T14:29:54.000000+0000
75785,null,2024-04-09T16:55:14.000000+0000,2024-05-09T16:55:14.000000+0000,NO,2024-05-09T16:55:14.000000+0000
75794,null,2024-04-06T18:04:01.000000+0000,2024-04-09T18:04:01.000000+0000,NO,2024-04-09T18:04:01.000000+0000
75798,null,2024-04-06T18:18:24.000000+0000,2024-04-09T18:18:24.000000+0000,NO,2024-04-09T18:18:24.000000+0000
75817,null,2024-04-06T19:51:43.000000+0000,2024-04-09T19:51:43.000000+0000,NO,2024-04-09T19:51:43.000000+0000
75817,null,2024-04-06T19:51:43.000000+0000,2024-04-09T19:51:43.000000+0000,NO,2024-04-09T19:51:43.000000+0000
75848,\N,\N,\N,NO,\N
75859,null,2024-04-07T04:18:32.000000+0000,2024-04-10T04:18:32.000000+0000,NO,2024-04-10T04:18:32.000000+0000
75873,null,2024-04-07T05:56:13.000000+0000,2024-04-10T05:56:13.000000+0000,NO,2024-04-10T05:56:13.000000+0000
140484,null,2025-05-24T02:38:49.000000+0000,2025-06-24T02:38:49.000000+0000,NO,2025-06-24T02:38:49.000000+0000
75886,null,2024-04-07T06:51:54.000000+0000,2024-04-10T06:51:54.000000+0000,NO,2024-04-10T06:51:54.000000+0000
74285,\N,\N,\N,NO,\N
74956,null,2024-04-30T08:15:49.000000+0000,2024-05-03T08:15:49.000000+0000,NO,2024-05-03T08:15:49.000000+0000
31537,null,2024-04-07T10:46:53.000000+0000,2024-04-10T10:46:53.000000+0000,NO,2024-04-10T10:46:53.000000+0000
75915,null,2024-04-07T10:53:42.000000+0000,2024-04-10T10:53:42.000000+0000,NO,2024-04-10T10:53:42.000000+0000
75919,null,2025-01-10T13:57:20.000000+0000,2025-02-10T13:57:20.000000+0000,NO,2025-02-10T13:57:20.000000+0000
75919,null,2024-04-07T11:18:28.000000+0000,2024-04-10T11:18:28.000000+0000,NO,2024-04-10T11:18:28.000000+0000
56191,null,2024-04-24T20:49:55.865000+0000,2024-05-24T20:49:49.387000+0000,NO,2024-05-24T20:49:49.387000+0000
75938,null,2024-04-07T13:28:19.000000+0000,2024-04-10T13:28:19.000000+0000,NO,2024-04-10T13:28:19.000000+0000
75938,null,2024-04-07T13:28:19.000000+0000,2024-04-10T13:28:19.000000+0000,NO,2024-04-10T13:28:19.000000+0000
75952,null,2024-04-07T14:50:11.000000+0000,2024-04-10T14:50:11.000000+0000,NO,2024-04-10T14:50:11.000000+0000
62535,\N,\N,\N,NO,\N
75920,null,2024-04-27T22:08:58.000000+0000,2024-05-27T22:08:58.000000+0000,NO,2024-05-27T22:08:58.000000+0000
75968,null,2024-05-25T01:26:45.000000+0000,2024-06-25T01:26:45.000000+0000,NO,2024-06-25T01:26:45.000000+0000
75969,\N,\N,\N,NO,\N
46959,null,2024-09-15T00:37:00.000000+0000,2024-10-15T00:37:00.000000+0000,NO,2024-10-15T00:37:00.000000+0000
75549,\N,\N,\N,NO,\N
76012,null,2024-04-07T20:16:17.000000+0000,2024-04-10T20:16:17.000000+0000,NO,2024-04-10T20:16:17.000000+0000
76024,null,2024-04-07T21:41:30.000000+0000,2024-04-10T21:41:30.000000+0000,NO,2024-04-10T21:41:30.000000+0000
76024,null,2024-04-07T21:41:30.000000+0000,2024-04-10T21:41:30.000000+0000,NO,2024-04-10T21:41:30.000000+0000
76025,null,2024-04-07T21:42:43.000000+0000,2024-04-10T21:42:43.000000+0000,NO,2024-04-10T21:42:43.000000+0000
76027,null,2024-04-10T21:50:55.000000+0000,2024-05-10T21:50:55.000000+0000,NO,2024-05-10T21:50:55.000000+0000
76034,null,2025-01-11T14:41:39.000000+0000,2025-02-11T14:41:39.000000+0000,NO,2025-02-11T14:41:39.000000+0000
65300,\N,\N,\N,NO,\N
69449,\N,\N,\N,NO,\N
76044,null,2024-04-08T05:40:50.000000+0000,2024-04-11T05:40:50.000000+0000,NO,2024-04-11T05:40:50.000000+0000
76051,\N,\N,\N,NO,\N
76063,null,2024-04-05T16:26:44.425000+0000,2025-04-05T16:25:37.204000+0000,NO,2025-04-05T16:25:37.204000+0000
76069,null,2024-04-08T08:09:06.000000+0000,2024-04-11T08:09:06.000000+0000,NO,2024-04-11T08:09:06.000000+0000
76069,null,2024-04-08T08:09:06.000000+0000,2024-04-11T08:09:06.000000+0000,NO,2024-04-11T08:09:06.000000+0000
